21059,2014-04-06 00:00,Todas,1ª série PISM,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
21062,2014-04-06 00:00,Todas,1ª série Regular,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
21062,2014-04-06 00:00,Todas,1ª série PISM,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
21063,2014-04-06 00:00,Todas,1ª série PISM,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
21063,2014-04-06 00:00,Todas,1ª série Regular,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
22003,2014-04-06 00:00,Todas,2ª série Regular,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
22003,2014-04-06 00:00,Todas,2ª série PISM,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
22004,2014-04-06 00:00,Todas,2ª série PISM,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
22004,2014-04-06 00:00,Todas,2ª série Regular,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
22058,2014-04-06 00:00,Todas,2ª série PISM,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
22058,2014-04-06 00:00,Todas,2ª série Regular,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
22059,2014-04-06 00:00,Todas,2ª série PISM,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
22059,2014-04-06 00:00,Todas,2ª série Regular,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
22062,2014-04-06 00:00,Todas,2ª série PISM,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
22062,2014-04-06 00:00,Todas,2ª série Regular,Teste Mat2 Fis2 Geo2 L.Est 1º Bimestre,1° Bimestre,,
22063,2014-04-06 00:00,Todas,2ª série PISM,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
22063,2014-04-06 00:00,Todas,2ª série Regular,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
22998,2014-04-06 00:00,Todas,2ª série Regular,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
22998,2014-04-06 00:00,Todas,2ª série PISM,Teste Qui2 Hist2 Bio2 Literatura 1º Bimestre,1° Bimestre,,
